trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,trip_direction_name,trip_sort
2918060,B,2,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,41940
3168060,B,2,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,75240
1430130,B,5,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,40140
349110,B,6,NORTHPORT,,1,240B,shp-B-01,1,1,Northbound,35220
2278020,B,1,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,30120
2918130,B,5,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,41940
1022060,B,2,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,21000
2891120,B,3,NORTHPORT,,1,347B,shp-B-01,1,1,Northbound,80760
3171130,B,5,NORTHPORT,,1,163B,shp-B-01,1,1,Northbound,71820
2005070,B,9,NORTHPORT,,1,260B,shp-B-01,1,1,Northbound,82260
3052110,B,6,NORTHPORT,,1,234B,shp-B-01,1,1,Northbound,33420
836110,B,6,NORTHPORT,,1,261B,shp-B-01,1,1,Northbound,77160
2874100,B,7,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,68160
632070,B,9,NORTHPORT,,1,234B,shp-B-01,1,1,Northbound,25080
360090,B,4,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,61560
1950070,B,9,NORTHPORT,,1,254B,shp-B-01,1,1,Northbound,67620
2874130,B,5,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,68160
1775070,B,9,NORTHPORT,,1,253B,shp-B-01,1,1,Northbound,58440
1955100,B,7,NORTHPORT,,1,148B,shp-B-01,1,1,Northbound,52560
1827070,B,9,NORTHPORT,,1,249B,shp-B-01,1,1,Northbound,47640
587100,B,7,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,22920
2918020,B,1,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,41940
2990020,B,1,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,62460
2345090,B,4,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,22260
436100,B,7,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,49860
1480060,B,2,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,34740
291080,B,10,NORTHPORT,,1,161B,shp-B-01,1,1,Northbound,65400
2515120,B,3,NORTHPORT,,1,350B,shp-B-01,1,1,Northbound,78960
2902090,B,4,NORTHPORT,,1,143B,shp-B-01,1,1,Northbound,39240
3220120,B,3,NORTHPORT,,1,347B,shp-B-01,1,1,Northbound,73440
2005110,B,6,NORTHPORT,,1,260B,shp-B-01,1,1,Northbound,82260
1430090,B,4,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,40140
3043090,B,4,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,37440
422020,B,1,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,28320
3321070,B,9,NORTHPORT,,1,242B,shp-B-01,1,1,Northbound,48540
1929130,B,5,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,56100
1379130,B,5,NORTHPORT,,1,137B,shp-B-01,1,1,Northbound,27420
3503110,B,6,NORTHPORT,,1,233B,shp-B-01,1,1,Northbound,21480
2945020,B,1,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,25620
1742080,B,10,NORTHPORT,,1,148B,shp-B-01,1,1,Northbound,44580
3427080,B,10,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,69060
3686070,B,9,NORTHPORT,,1,256B,shp-B-01,1,1,Northbound,62040
1476080,B,10,NORTHPORT,,1,168B,shp-B-01,1,1,Northbound,80640
3110070,B,9,NORTHPORT,,1,259B,shp-B-01,1,1,Northbound,80760
1033130,B,5,NORTHPORT,,1,145B,shp-B-01,1,1,Northbound,41040
1561090,B,4,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,32820
1929080,B,10,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,56100
2102070,B,9,NORTHPORT,,1,252B,shp-B-01,1,1,Northbound,65820
2990100,B,7,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,62460
1252070,B,9,NORTHPORT,,1,238B,shp-B-01,1,1,Northbound,32520
3103060,B,2,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,70020
3130020,B,1,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,19320
360020,B,1,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,61560
992060,B,2,NORTHPORT,,1,162B,shp-B-01,1,1,Northbound,67200
1561080,B,10,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,32820
860070,B,9,NORTHPORT,,1,251B,shp-B-01,1,1,Northbound,64920
992080,B,10,NORTHPORT,,1,162B,shp-B-01,1,1,Northbound,67200
993100,B,7,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,29220
835090,B,4,NORTHPORT,,1,167B,shp-B-01,1,1,Northbound,78840
992090,B,4,NORTHPORT,,1,162B,shp-B-01,1,1,Northbound,67200
760060,B,2,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,46380
552130,B,5,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,66300
1752010,B,8,NORTHPORT,,1,340B,shp-B-01,1,1,Northbound,49860
436020,B,1,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,49860
211090,B,4,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,60660
1277070,B,9,NORTHPORT,,1,246B,shp-B-01,1,1,Northbound,45060
253080,B,10,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,49020
560130,B,5,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,70920
1474020,B,1,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,48180
1022080,B,10,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,21000
572090,B,4,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,54300
690060,B,2,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,31020
1561100,B,7,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,32820
2801110,B,6,NORTHPORT,,1,237B,shp-B-01,1,1,Northbound,30900
560100,B,7,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,70920
2874060,B,2,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,68160
2834020,B,1,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,64500
1518130,B,5,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,55200
1022130,B,5,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,21000
3427100,B,7,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,69060
1476060,B,2,NORTHPORT,,1,168B,shp-B-01,1,1,Northbound,80640
1226020,B,1,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,24720
2852130,B,5,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,82680
2902020,B,1,NORTHPORT,,1,143B,shp-B-01,1,1,Northbound,39240
616130,B,5,NORTHPORT,,1,164B,shp-B-01,1,1,Northbound,73380
112120,B,3,NORTHPORT,,1,334B,shp-B-01,1,1,Northbound,25080
2111020,B,1,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,59700
1767010,B,8,NORTHPORT,,1,331B,shp-B-01,1,1,Northbound,26880
3149110,B,6,NORTHPORT,,1,245B,shp-B-01,1,1,Northbound,43260
2628010,B,8,NORTHPORT,,1,339B,shp-B-01,1,1,Northbound,55260
3591010,B,8,NORTHPORT,,1,335B,shp-B-01,1,1,Northbound,40980
1487090,B,4,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,53460
1476130,B,5,NORTHPORT,,1,168B,shp-B-01,1,1,Northbound,80640
250090,B,4,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,43680
1795110,B,6,NORTHPORT,,1,247B,shp-B-01,1,1,Northbound,53940
3686110,B,6,NORTHPORT,,1,256B,shp-B-01,1,1,Northbound,62040
1518100,B,7,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,55200
807100,B,7,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,26520
1561020,B,1,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,32820
1849070,B,9,NORTHPORT,,1,248B,shp-B-01,1,1,Northbound,46740
1277110,B,6,NORTHPORT,,1,246B,shp-B-01,1,1,Northbound,45060
690130,B,5,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,31020
2323070,B,9,NORTHPORT,,1,233B,shp-B-01,1,1,Northbound,28260
760080,B,10,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,46380
807060,B,2,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,26520
1430020,B,1,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,40140
1775110,B,6,NORTHPORT,,1,253B,shp-B-01,1,1,Northbound,58440
1929020,B,1,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,56100
211020,B,1,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,60660
1447010,B,8,NORTHPORT,,1,345B,shp-B-01,1,1,Northbound,69840
807080,B,10,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,26520
2656020,B,1,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
253060,B,2,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,49020
2891010,B,8,NORTHPORT,,1,347B,shp-B-01,1,1,Northbound,80760
767070,B,9,NORTHPORT,,1,235B,shp-B-01,1,1,Northbound,27360
211100,B,7,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,60660
2824100,B,7,NORTHPORT,,1,134B,shp-B-01,1,1,Northbound,31920
2945090,B,4,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,25620
432130,B,5,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,42780
2111060,B,2,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,59700
3050070,B,9,NORTHPORT,,1,250B,shp-B-01,1,1,Northbound,60240
587080,B,10,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,22920
2852100,B,7,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,82680
1870080,B,10,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,57900
211060,B,2,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,60660
1518060,B,2,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,55200
1528070,B,9,NORTHPORT,,1,253B,shp-B-01,1,1,Northbound,66720
157120,B,3,NORTHPORT,,1,338B,shp-B-01,1,1,Northbound,48060
2370090,B,4,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,58800
993080,B,10,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,29220
2088080,B,10,NORTHPORT,,1,134B,shp-B-01,1,1,Northbound,23820
432060,B,2,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,42780
3519120,B,3,NORTHPORT,,1,337B,shp-B-01,1,1,Northbound,37440
3043130,B,5,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,37440
250060,B,2,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,43680
1894070,B,9,NORTHPORT,,1,239B,shp-B-01,1,1,Northbound,38760
1193120,B,3,NORTHPORT,,1,348B,shp-B-01,1,1,Northbound,82260
253100,B,7,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,49020
206070,B,9,NORTHPORT,,1,241B,shp-B-01,1,1,Northbound,44160
176010,B,8,NORTHPORT,,1,339B,shp-B-01,1,1,Northbound,46260
583110,B,6,NORTHPORT,,1,254B,shp-B-01,1,1,Northbound,59340
2990080,B,10,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,62460
2088100,B,7,NORTHPORT,,1,134B,shp-B-01,1,1,Northbound,23820
616080,B,10,NORTHPORT,,1,164B,shp-B-01,1,1,Northbound,73380
185100,B,7,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,84180
3401020,B,1,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,50760
73060,B,2,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
560080,B,10,NORTHPORT,,1,159B,shp-B-01,1,1,Northbound,70920
3130100,B,7,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,19320
1226130,B,5,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,24720
2864070,B,9,NORTHPORT,,1,236B,shp-B-01,1,1,Northbound,36120
1014120,B,3,NORTHPORT,,1,349B,shp-B-01,1,1,Northbound,77160
632110,B,6,NORTHPORT,,1,234B,shp-B-01,1,1,Northbound,25080
835100,B,7,NORTHPORT,,1,167B,shp-B-01,1,1,Northbound,78840
3043020,B,1,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,37440
2013090,B,4,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,47280
1894110,B,6,NORTHPORT,,1,239B,shp-B-01,1,1,Northbound,38760
993060,B,2,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,29220
836070,B,9,NORTHPORT,,1,261B,shp-B-01,1,1,Northbound,77160
3103130,B,5,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,70020
1579100,B,7,NORTHPORT,,1,142B,shp-B-01,1,1,Northbound,38340
157010,B,8,NORTHPORT,,1,338B,shp-B-01,1,1,Northbound,48060
291100,B,7,NORTHPORT,,1,161B,shp-B-01,1,1,Northbound,65400
1950110,B,6,NORTHPORT,,1,254B,shp-B-01,1,1,Northbound,67620
73080,B,10,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
2945130,B,5,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,25620
3168130,B,5,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,75240
3401100,B,7,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,50760
2887010,B,8,NORTHPORT,,1,331B,shp-B-01,1,1,Northbound,19680
572060,B,2,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,54300
2656090,B,4,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
3345100,B,7,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,77040
38020,B,1,NORTHPORT,,1,160B,shp-B-01,1,1,Northbound,63480
185090,B,4,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,84180
2898120,B,3,NORTHPORT,,1,332B,shp-B-01,1,1,Northbound,23280
73020,B,1,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
2370060,B,2,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,58800
250100,B,7,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,43680
1022090,B,4,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,21000
1474090,B,4,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,48180
860110,B,6,NORTHPORT,,1,251B,shp-B-01,1,1,Northbound,64920
1535110,B,6,NORTHPORT,,1,248B,shp-B-01,1,1,Northbound,54840
2945060,B,2,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,25620
2874080,B,10,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,68160
1073080,B,10,NORTHPORT,,1,137B,shp-B-01,1,1,Northbound,35640
3055070,B,9,NORTHPORT,,1,259B,shp-B-01,1,1,Northbound,73440
422100,B,7,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,28320
2941110,B,6,NORTHPORT,,1,243B,shp-B-01,1,1,Northbound,49440
3345090,B,4,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,77040
473130,B,5,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,51660
552060,B,2,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,66300
1430060,B,2,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,40140
3500060,B,2,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,33840
2374070,B,9,NORTHPORT,,1,244B,shp-B-01,1,1,Northbound,50340
2877070,B,9,NORTHPORT,,1,245B,shp-B-01,1,1,Northbound,51240
2013100,B,7,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,47280
1474080,B,10,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,48180
906120,B,3,NORTHPORT,,1,344B,shp-B-01,1,1,Northbound,58860
3484070,B,9,NORTHPORT,,1,236B,shp-B-01,1,1,Northbound,29160
360080,B,10,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,61560
2852080,B,10,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,82680
2427110,B,6,NORTHPORT,,1,239B,shp-B-01,1,1,Northbound,31680
436090,B,4,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,49860
3671120,B,3,NORTHPORT,,1,336B,shp-B-01,1,1,Northbound,35640
2918100,B,7,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,41940
2278100,B,7,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,30120
1379060,B,2,NORTHPORT,,1,137B,shp-B-01,1,1,Northbound,27420
1955090,B,4,NORTHPORT,,1,148B,shp-B-01,1,1,Northbound,52560
978070,B,9,NORTHPORT,,1,246B,shp-B-01,1,1,Northbound,53040
3500100,B,7,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,33840
1929060,B,2,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,56100
3171090,B,4,NORTHPORT,,1,163B,shp-B-01,1,1,Northbound,71820
2898010,B,8,NORTHPORT,,1,332B,shp-B-01,1,1,Northbound,23280
3427020,B,1,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,69060
789130,B,5,NORTHPORT,,1,141B,shp-B-01,1,1,Northbound,36540
3671010,B,8,NORTHPORT,,1,336B,shp-B-01,1,1,Northbound,35640
211080,B,10,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,60660
3632070,B,9,NORTHPORT,,1,247B,shp-B-01,1,1,Northbound,45900
1955020,B,1,NORTHPORT,,1,148B,shp-B-01,1,1,Northbound,52560
185020,B,1,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,84180
3427130,B,5,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,69060
2278090,B,4,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,30120
780070,B,9,NORTHPORT,,1,251B,shp-B-01,1,1,Northbound,56640
2834090,B,4,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,64500
1474130,B,5,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,48180
3168080,B,10,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,75240
2656080,B,10,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
112010,B,8,NORTHPORT,,1,334B,shp-B-01,1,1,Northbound,25080
2049110,B,6,NORTHPORT,,1,232B,shp-B-01,1,1,Northbound,23280
690080,B,10,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,31020
291130,B,5,NORTHPORT,,1,161B,shp-B-01,1,1,Northbound,65400
2370020,B,1,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,58800
1232110,B,6,NORTHPORT,,1,241B,shp-B-01,1,1,Northbound,37020
2270120,B,3,NORTHPORT,,1,334B,shp-B-01,1,1,Northbound,32040
3130130,B,5,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,19320
360130,B,5,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,61560
2257070,B,9,NORTHPORT,,1,257B,shp-B-01,1,1,Northbound,63000
2111090,B,4,NORTHPORT,,1,156B,shp-B-01,1,1,Northbound,59700
473060,B,2,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,51660
3632110,B,6,NORTHPORT,,1,247B,shp-B-01,1,1,Northbound,45900
1487100,B,7,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,53460
2826070,B,9,NORTHPORT,,1,244B,shp-B-01,1,1,Northbound,42360
1870020,B,1,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,57900
2345020,B,1,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,22260
250020,B,1,NORTHPORT,,1,147B,shp-B-01,1,1,Northbound,43680
2902130,B,5,NORTHPORT,,1,143B,shp-B-01,1,1,Northbound,39240
2902100,B,7,NORTHPORT,,1,143B,shp-B-01,1,1,Northbound,39240
2278060,B,2,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,30120
1561130,B,5,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,32820
73100,B,7,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
1579090,B,4,NORTHPORT,,1,142B,shp-B-01,1,1,Northbound,38340
1480130,B,5,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,34740
789020,B,1,NORTHPORT,,1,141B,shp-B-01,1,1,Northbound,36540
607070,B,9,NORTHPORT,,1,238B,shp-B-01,1,1,Northbound,39660
3052070,B,9,NORTHPORT,,1,234B,shp-B-01,1,1,Northbound,33420
253090,B,4,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,49020
3384070,B,9,NORTHPORT,,1,258B,shp-B-01,1,1,Northbound,71640
3050110,B,6,NORTHPORT,,1,250B,shp-B-01,1,1,Northbound,60240
1033020,B,1,NORTHPORT,,1,145B,shp-B-01,1,1,Northbound,41040
807130,B,5,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,26520
502010,B,8,NORTHPORT,,1,342B,shp-B-01,1,1,Northbound,53460
1870060,B,2,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,57900
2656130,B,5,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
99110,B,6,NORTHPORT,,1,255B,shp-B-01,1,1,Northbound,68520
1073130,B,5,NORTHPORT,,1,137B,shp-B-01,1,1,Northbound,35640
1474060,B,2,NORTHPORT,,1,144B,shp-B-01,1,1,Northbound,48180
2515010,B,8,NORTHPORT,,1,350B,shp-B-01,1,1,Northbound,78960
993130,B,5,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,29220
1073020,B,1,NORTHPORT,,1,137B,shp-B-01,1,1,Northbound,35640
2614120,B,3,NORTHPORT,,1,336B,shp-B-01,1,1,Northbound,42780
2278130,B,5,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,30120
2918090,B,4,NORTHPORT,,1,146B,shp-B-01,1,1,Northbound,41940
572080,B,10,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,54300
780110,B,6,NORTHPORT,,1,251B,shp-B-01,1,1,Northbound,56640
2102110,B,6,NORTHPORT,,1,252B,shp-B-01,1,1,Northbound,65820
1033100,B,7,NORTHPORT,,1,145B,shp-B-01,1,1,Northbound,41040
3427060,B,2,NORTHPORT,,1,157B,shp-B-01,1,1,Northbound,69060
1535070,B,9,NORTHPORT,,1,248B,shp-B-01,1,1,Northbound,54840
835020,B,1,NORTHPORT,,1,167B,shp-B-01,1,1,Northbound,78840
992100,B,7,NORTHPORT,,1,162B,shp-B-01,1,1,Northbound,67200
422060,B,2,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,28320
2345130,B,5,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,22260
552090,B,4,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,66300
992020,B,1,NORTHPORT,,1,162B,shp-B-01,1,1,Northbound,67200
934110,B,6,NORTHPORT,,1,231B,shp-B-01,1,1,Northbound,19680
3345060,B,2,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,77040
1480020,B,1,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,34740
1226080,B,10,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,24720
1154070,B,9,NORTHPORT,,1,243B,shp-B-01,1,1,Northbound,41460
2656100,B,7,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
583070,B,9,NORTHPORT,,1,254B,shp-B-01,1,1,Northbound,59340
2864110,B,6,NORTHPORT,,1,236B,shp-B-01,1,1,Northbound,36120
291090,B,4,NORTHPORT,,1,161B,shp-B-01,1,1,Northbound,65400
422130,B,5,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,28320
2345100,B,7,NORTHPORT,,1,135B,shp-B-01,1,1,Northbound,22260
3401130,B,5,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,50760
1870130,B,5,NORTHPORT,,1,155B,shp-B-01,1,1,Northbound,57900
2945100,B,7,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,25620
3171020,B,1,NORTHPORT,,1,163B,shp-B-01,1,1,Northbound,71820
1680120,B,3,NORTHPORT,,1,333B,shp-B-01,1,1,Northbound,28680
1022100,B,7,NORTHPORT,,1,131B,shp-B-01,1,1,Northbound,21000
3401060,B,2,NORTHPORT,,1,153B,shp-B-01,1,1,Northbound,50760
1955130,B,5,NORTHPORT,,1,148B,shp-B-01,1,1,Northbound,52560
906010,B,8,NORTHPORT,,1,344B,shp-B-01,1,1,Northbound,58860
185130,B,5,NORTHPORT,,1,166B,shp-B-01,1,1,Northbound,84180
1518020,B,1,NORTHPORT,,1,151B,shp-B-01,1,1,Northbound,55200
760130,B,5,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,46380
2105120,B,3,NORTHPORT,,1,333B,shp-B-01,1,1,Northbound,21480
73090,B,4,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
835060,B,2,NORTHPORT,,1,167B,shp-B-01,1,1,Northbound,78840
789060,B,2,NORTHPORT,,1,141B,shp-B-01,1,1,Northbound,36540
253020,B,1,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,49020
993090,B,4,NORTHPORT,,1,139B,shp-B-01,1,1,Northbound,29220
2656060,B,2,NORTHPORT,,1,149B,shp-B-01,1,1,Northbound,45480
1094110,B,6,NORTHPORT,,1,232B,shp-B-01,1,1,Northbound,30060
3103080,B,10,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,70020
3500020,B,1,NORTHPORT,,1,136B,shp-B-01,1,1,Northbound,33840
1226060,B,2,NORTHPORT,,1,138B,shp-B-01,1,1,Northbound,24720
1033060,B,2,NORTHPORT,,1,145B,shp-B-01,1,1,Northbound,41040
3181070,B,9,NORTHPORT,,1,237B,shp-B-01,1,1,Northbound,37860
2852020,B,1,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,82680
3444120,B,3,NORTHPORT,,1,341B,shp-B-01,1,1,Northbound,60660
291020,B,1,NORTHPORT,,1,161B,shp-B-01,1,1,Northbound,65400
587060,B,2,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,22920
1849110,B,6,NORTHPORT,,1,248B,shp-B-01,1,1,Northbound,46740
2852060,B,2,NORTHPORT,,1,165B,shp-B-01,1,1,Northbound,82680
1078070,B,9,NORTHPORT,,1,257B,shp-B-01,1,1,Northbound,69840
3110110,B,6,NORTHPORT,,1,259B,shp-B-01,1,1,Northbound,80760
2941070,B,9,NORTHPORT,,1,243B,shp-B-01,1,1,Northbound,49440
572020,B,1,NORTHPORT,,1,150B,shp-B-01,1,1,Northbound,54300
3130080,B,10,NORTHPORT,,1,132B,shp-B-01,1,1,Northbound,19320
3103090,B,4,NORTHPORT,,1,158B,shp-B-01,1,1,Northbound,70020
1929100,B,7,NORTHPORT,,1,154B,shp-B-01,1,1,Northbound,56100
38090,B,4,NORTHPORT,,1,160B,shp-B-01,1,1,Northbound,63480
1752120,B,3,NORTHPORT,,1,340B,shp-B-01,1,1,Northbound,49860
73130,B,5,NORTHPORT,,1,152B,shp-B-01,1,1,Northbound,57000
1480080,B,10,NORTHPORT,,1,140B,shp-B-01,1,1,Northbound,34740
2105010,B,8,NORTHPORT,,1,333B,shp-B-01,1,1,Northbound,21480
587020,B,1,NORTHPORT,,1,133B,shp-B-01,1,1,Northbound,22920
52110,B,6,NORTHPORT,,1,262B,shp-B-01,1,1,Northbound,78960
936010,B,8,NORTHPORT,,1,337B,shp-B-01,1,1,Northbound,44580
96010,B,8,NORTHPORT,,1,341B,shp-B-01,1,1,Northbound,51660
